step,epoch,train/loss,valid/loss
1075,268,,0.8797106146812439
1077,269,0.8586642742156982,
1079,269,0.8687963485717773,
1079,269,,0.8797081708908081
1081,270,0.8709918260574341,
1083,270,0.8552082180976868,
1083,270,,0.8797057867050171
1085,271,0.8647363185882568,
1087,271,0.8686569333076477,
1087,271,,0.8797033429145813
1089,272,0.8710233569145203,
1091,272,0.8958420753479004,
1091,272,,0.8797010779380798
1093,273,0.8693413734436035,
1095,273,0.8689157962799072,
1095,273,,0.879698634147644
1097,274,0.8647270202636719,
1099,274,0.8614252209663391,
1099,274,,0.879696249961853
1101,275,0.8608631491661072,
1103,275,0.8547146320343018,
1103,275,,0.8796937465667725
1105,276,0.8599119186401367,
1107,276,0.8565286993980408,
1107,276,,0.8796913623809814
1109,277,0.860740065574646,
1111,277,0.8538990616798401,
1111,277,,0.8796890377998352
1113,278,0.8690509796142578,
1115,278,0.8611850738525391,
1115,278,,0.8796865940093994
1117,279,0.866742730140686,
1119,279,0.8816908597946167,
1119,279,,0.8796842098236084
1121,280,0.8671160340309143,
1123,280,0.8508422374725342,
1123,280,,0.8796818256378174
1125,281,0.8754429221153259,
1127,281,0.849316418170929,
1127,281,,0.8796795010566711
1129,282,0.8544805645942688,
1131,282,0.8730829358100891,
1131,282,,0.8796772956848145
1133,283,0.8680881857872009,
1135,283,0.8685804605484009,
1135,283,,0.8796749114990234
1137,284,0.8695759773254395,
1139,284,0.849615752696991,
1139,284,,0.8796725273132324
1141,285,0.857148289680481,
1143,285,0.8391870260238647,
1143,285,,0.8796702027320862
1145,286,0.8532766699790955,
1147,286,0.8951264023780823,
1147,286,,0.8796678781509399
1149,287,0.8600060343742371,
1151,287,0.8397868871688843,
1151,287,,0.8796653747558594
1153,288,0.8662309050559998,
1155,288,0.8586760759353638,
1155,288,,0.8796629309654236
1157,289,0.8731688261032104,
1159,289,0.8837433457374573,
1159,289,,0.8796605467796326
1161,290,0.8582796454429626,
1163,290,0.8347638845443726,
1163,290,,0.8796581029891968
1165,291,0.868202805519104,
1167,291,0.8187539577484131,
1167,291,,0.8796557784080505
1169,292,0.8623441457748413,
1171,292,0.8757930397987366,
1171,292,,0.8796533346176147
1173,293,0.8647387623786926,
1175,293,0.8328584432601929,
1175,293,,0.879650890827179
1177,294,0.8608576059341431,
1179,294,0.8890371918678284,
1179,294,,0.8796485662460327
1181,295,0.8706051707267761,
1183,295,0.8496891856193542,
1183,295,,0.8796461224555969
1185,296,0.8688848614692688,
1187,296,0.8211452960968018,
1187,296,,0.8796436786651611
1189,297,0.8641451597213745,
1191,297,0.8800783753395081,
1191,297,,0.8796414136886597
1193,298,0.8620122671127319,
1195,298,0.8417264819145203,
1195,298,,0.8796389698982239
1197,299,0.8751898407936096,
1199,299,0.8518414497375488,
1199,299,,0.8796365261077881
