epoch,train/loss,step,valid/loss
76,0.6700631380081177,307,
76,,307,0.6706904768943787
77,0.6662110686302185,309,
77,0.6732960343360901,311,
77,,311,0.6509051322937012
78,0.6366012096405029,313,
78,0.6699711084365845,315,
78,,315,0.6400578022003174
79,0.6337381601333618,317,
79,0.6122643351554871,319,
79,,319,0.6315155625343323
80,0.6182838678359985,321,
80,0.6406221985816956,323,
80,,323,0.6291409730911255
81,0.619042158126831,325,
81,0.5913500785827637,327,
81,,327,0.6360396146774292
82,0.6037642359733582,329,
82,0.6116239428520203,331,
82,,331,0.6381560564041138
83,0.6308404207229614,333,
83,0.6005319952964783,335,
83,,335,0.6170048117637634
84,0.6270962953567505,337,
84,0.5676862597465515,339,
84,,339,0.6219127178192139
85,0.6008139848709106,341,
85,0.6610974669456482,343,
85,,343,0.6618130207061768
86,0.6742575764656067,345,
86,0.6998506784439087,347,
86,,347,0.6713440418243408
87,0.6840997934341431,349,
87,0.5880861878395081,351,
87,,351,0.6090899705886841
88,0.6035646796226501,353,
88,0.6465829610824585,355,
88,,355,0.6648897528648376
89,0.7032020688056946,357,
89,0.6825504899024963,359,
89,,359,0.6458714008331299
90,0.6882199645042419,361,
90,0.6086115837097168,363,
90,,363,0.6612273454666138
91,0.6973850131034851,365,
91,0.6284229755401611,367,
91,,367,0.6344994306564331
92,0.6396700739860535,369,
92,0.5716520547866821,371,
92,,371,0.6659140586853027
93,0.7431724667549133,373,
93,0.5733751058578491,375,
93,,375,0.6055876016616821
94,0.6137181520462036,377,
94,0.596247673034668,379,
94,,379,0.6041829586029053
95,0.6012556552886963,381,
95,0.5373147130012512,383,
95,,383,0.6147918105125427
96,0.5838836431503296,385,
96,0.7309774160385132,387,
96,,387,0.6341993808746338
97,0.5975276231765747,389,
97,0.6048908829689026,391,
97,,391,0.6356881260871887
98,0.6364508867263794,393,
98,0.5220447182655334,395,
98,,395,0.6170079708099365
99,0.5884713530540466,397,
99,0.6511995196342468,399,
99,,399,0.592052698135376
100,0.5912927985191345,401,
100,0.6153786778450012,403,
100,,403,0.591169536113739
101,0.591640293598175,405,
101,0.6418518424034119,407,
101,,407,0.6520087718963623
102,0.6198642253875732,409,
102,0.6303489804267883,411,
102,,411,0.7481443285942078
103,0.7526571154594421,413,
103,0.5050480365753174,415,
103,,415,0.6049191951751709
104,0.6075014472007751,417,
104,0.4953511953353882,419,
104,,419,0.5920496582984924
105,0.587347149848938,421,
105,0.5645978450775146,423,
105,,423,0.5972614288330078
106,0.5907183289527893,425,
106,0.5700118541717529,427,
106,,427,0.6036129593849182
107,0.5978102087974548,429,
107,0.5811665058135986,431,
107,,431,0.5846236348152161
108,0.5880088210105896,433,
108,0.6526435613632202,435,
108,,435,0.5950760841369629
109,0.6192766427993774,437,
109,0.5074982643127441,439,
109,,439,0.5881483554840088
110,0.604719877243042,441,
110,0.6387317180633545,443,
110,,443,0.6080688238143921
111,0.5839736461639404,445,
111,0.7133522033691406,447,
111,,447,0.590329110622406
112,0.5651870369911194,449,
112,0.5936756730079651,451,
112,,451,0.5880470275878906
113,0.5866110920906067,453,
113,0.6197404861450195,455,
113,,455,0.6264183521270752
114,0.6007769107818604,457,
114,0.5975131392478943,459,
114,,459,0.5762133002281189
115,0.6054326295852661,461,
115,0.5355581045150757,463,
115,,463,0.5975303649902344
116,0.5886936187744141,465,
116,0.5182763934135437,467,
116,,467,0.6007260680198669
117,0.5704748630523682,469,
117,0.616075336933136,471,
117,,471,0.5919271111488342
118,0.5599527955055237,473,
118,0.6210824251174927,475,
118,,475,0.5726640224456787
119,0.5774472951889038,477,
119,0.6183563470840454,479,
119,,479,0.5733500123023987
120,0.5753856897354126,481,
120,0.5546027421951294,483,
120,,483,0.6494296193122864
121,0.6760791540145874,485,
121,0.6194861531257629,487,
121,,487,0.5672922730445862
122,0.5918093323707581,489,
122,0.6064795255661011,491,
122,,491,0.6001873016357422
123,0.6139740347862244,493,
123,0.5585720539093018,495,
123,,495,0.6624987125396729
124,0.7262631058692932,497,
124,0.7823038697242737,499,
124,,499,0.5709785223007202
125,0.6557033061981201,501,
125,0.8698452115058899,503,
125,,503,0.754866361618042
126,0.6189461946487427,505,
126,0.6513352394104004,507,
126,,507,0.6219899654388428
127,0.5713762640953064,509,
127,0.5572851896286011,511,
127,,511,0.5775266885757446
128,0.5660372376441956,513,
128,0.531068742275238,515,
128,,515,0.6047888398170471
129,0.6365323662757874,517,
129,0.5402400493621826,519,
129,,519,0.5653234124183655
130,0.5729155540466309,521,
130,0.6407910585403442,523,
130,,523,0.5660576224327087
131,0.56806880235672,525,
131,0.510845959186554,527,
131,,527,0.5749337077140808
132,0.5730071663856506,529,
132,0.5339447259902954,531,
132,,531,0.7022576332092285
133,0.7903462648391724,533,
133,0.5867318511009216,535,
133,,535,0.5595393180847168
134,0.5820775032043457,537,
134,0.5013556480407715,539,
134,,539,0.597436785697937
135,0.6159378886222839,541,
135,0.6478302478790283,543,
135,,543,0.6515752673149109
136,0.7226426601409912,545,
136,0.5694303512573242,547,
136,,547,0.5564244985580444
137,0.5703437924385071,549,
137,0.6273390650749207,551,
137,,551,0.5594362020492554
138,0.5615826845169067,553,
138,0.5566168427467346,555,
138,,555,0.558867871761322
139,0.5931494235992432,557,
139,0.4812510013580322,559,
139,,559,0.564897894859314
140,0.6044347286224365,561,
140,0.5565252900123596,563,
140,,563,0.5744472742080688
141,0.5478808879852295,565,
141,0.5729737877845764,567,
141,,567,0.5719466209411621
142,0.5501118302345276,569,
142,0.5417114496231079,571,
142,,571,0.5849903225898743
143,0.5892395377159119,573,
143,0.5444231033325195,575,
143,,575,0.568010151386261
144,0.5604061484336853,577,
144,0.640150785446167,579,
144,,579,0.5535288453102112
145,0.5701876878738403,581,
145,0.5163511037826538,583,
145,,583,0.5535851120948792
146,0.5672332644462585,585,
146,0.624958872795105,587,
146,,587,0.5843074321746826
147,0.5379441380500793,589,
147,0.6185698509216309,591,
147,,591,0.5515711307525635
148,0.5546190738677979,593,
148,0.6065104603767395,595,
148,,595,0.5571083426475525
149,0.5549291968345642,597,
149,0.5304843783378601,599,
149,,599,0.5770667791366577
150,0.5554929375648499,601,
150,0.6200451850891113,603,
150,,603,0.5484520196914673
151,0.5663807392120361,605,
151,0.5004375576972961,607,
151,,607,0.5549201965332031
152,0.5852983593940735,609,
152,0.5143829584121704,611,
152,,611,0.5678478479385376
153,0.5460383296012878,613,
153,0.5756852030754089,615,
153,,615,0.5559157133102417
154,0.549565851688385,617,
154,0.49779534339904785,619,
154,,619,0.5627138614654541
155,0.5760815143585205,621,
155,0.48774269223213196,623,
155,,623,0.5698858499526978
156,0.5753087401390076,625,
156,0.5108477473258972,627,
156,,627,0.5485103726387024
157,0.5412194728851318,629,
157,0.4960367679595947,631,
157,,631,0.5619231462478638
158,0.5542136430740356,633,
158,0.6093831062316895,635,
158,,635,0.5624593496322632
159,0.5554377436637878,637,
159,0.5316696763038635,639,
159,,639,0.5685446858406067
160,0.5904775857925415,641,
160,0.4887033998966217,643,
160,,643,0.5730235576629639
161,0.5395841598510742,645,
161,0.48182424902915955,647,
161,,647,0.5508981943130493
162,0.5558440089225769,649,
162,0.5252677798271179,651,
162,,651,0.5492988228797913
163,0.5319989323616028,653,
163,0.5398369431495667,655,
163,,655,0.5816377997398376
164,0.548498809337616,657,
164,0.6618974804878235,659,
164,,659,0.5425480604171753
165,0.5429829359054565,661,
165,0.5769907236099243,663,
165,,663,0.5501431226730347
166,0.5663063526153564,665,
166,0.5777817368507385,667,
166,,667,0.5644398331642151
167,0.5402071475982666,669,
167,0.6168317198753357,671,
167,,671,0.5429744124412537
168,0.5445978045463562,673,
168,0.5231858491897583,675,
168,,675,0.5494040846824646
169,0.5528717041015625,677,
169,0.5448001027107239,679,
169,,679,0.5579501390457153
170,0.5232828259468079,681,
170,0.5595875978469849,683,
170,,683,0.5478813648223877
171,0.5436938405036926,685,
171,0.5245007276535034,687,
171,,687,0.5448662042617798
172,0.5338790416717529,689,
172,0.5723178386688232,691,
172,,691,0.6063219904899597
173,0.6069921255111694,693,
173,0.5293562412261963,695,
173,,695,0.614429771900177
174,0.710284411907196,697,
174,0.6062596440315247,699,
174,,699,0.5445161461830139
175,0.5761920213699341,701,
175,0.7057804465293884,703,
175,,703,0.6416247487068176
176,0.5573216676712036,705,
176,0.5190007090568542,707,
176,,707,0.6340974569320679
177,0.5764283537864685,709,
177,0.553545355796814,711,
177,,711,0.536551296710968
178,0.5372614860534668,713,
178,0.5418851375579834,715,
178,,715,0.6008595824241638
179,0.668695330619812,717,
179,0.5107291340827942,719,
179,,719,0.5397588014602661
180,0.5106746554374695,721,
180,0.5805191993713379,723,
180,,723,0.5416240692138672
181,0.5275436043739319,725,
181,0.5312002897262573,727,
181,,727,0.5302965044975281
182,0.5151374936103821,729,
182,0.45634710788726807,731,
182,,731,0.5490435361862183
183,0.5600566864013672,733,
183,0.5510978102684021,735,
183,,735,0.5805651545524597
184,0.5779113173484802,737,
184,0.5010802745819092,739,
184,,739,0.5260985493659973
185,0.5127446055412292,741,
185,0.48409926891326904,743,
185,,743,0.5251716375350952
186,0.5342962741851807,745,
186,0.47052985429763794,747,
186,,747,0.5407951474189758
187,0.5432968735694885,749,
187,0.6685179471969604,751,
187,,751,0.5830020308494568
188,0.5725969672203064,753,
188,0.5070181488990784,755,
188,,755,0.5191214084625244
189,0.559170663356781,757,
189,0.5102211833000183,759,
189,,759,0.5381823182106018
190,0.5572128295898438,761,
190,0.5448936820030212,763,
190,,763,0.5307703614234924
191,0.5376104116439819,765,
191,0.5537332892417908,767,
191,,767,0.5305126309394836
192,0.5083322525024414,769,
192,0.5121778845787048,771,
192,,771,0.5180045366287231
193,0.5236785411834717,773,
193,0.46582284569740295,775,
193,,775,0.5687393546104431
194,0.6217876076698303,777,
194,0.5245216488838196,779,
194,,779,0.5521866083145142
195,0.6524902582168579,781,
195,0.4254538118839264,783,
195,,783,0.5213022828102112
196,0.534140408039093,785,
196,0.5611582398414612,787,
196,,787,0.5457169413566589
197,0.5414729118347168,789,
197,0.5256358981132507,791,
197,,791,0.5399181246757507
198,0.5388326644897461,793,
198,0.583343505859375,795,
198,,795,0.5170440673828125
199,0.5526617765426636,797,
199,0.4895361363887787,799,
199,,799,0.514132559299469
200,0.5214263200759888,801,
200,0.5971257090568542,803,
200,,803,0.561833918094635
201,0.5316476225852966,805,
201,0.5167062282562256,807,
201,,807,0.5100729465484619
202,0.5367004871368408,809,
202,0.5127712488174438,811,
202,,811,0.5234671831130981
203,0.5374583005905151,813,
203,0.5332891941070557,815,
203,,815,0.5388497710227966
204,0.5215824842453003,817,
204,0.5549249053001404,819,
204,,819,0.5245823860168457
205,0.4858200252056122,821,
205,0.5140728950500488,823,
205,,823,0.5323626399040222
206,0.5700362920761108,825,
206,0.49982067942619324,827,
206,,827,0.5270081758499146
207,0.519119918346405,829,
207,0.5904079675674438,831,
207,,831,0.5161265134811401
208,0.5342166423797607,833,
208,0.6178129315376282,835,
208,,835,0.514083206653595
209,0.53514164686203,837,
209,0.48635074496269226,839,
209,,839,0.5470111966133118
210,0.5350691080093384,841,
210,0.568935215473175,843,
210,,843,0.505156397819519
211,0.5363906621932983,845,
211,0.5221869349479675,847,
211,,847,0.5066434144973755
212,0.5212125778198242,849,
212,0.5058476328849792,851,
212,,851,0.5026001334190369
213,0.5032942891120911,853,
213,0.5003787875175476,855,
213,,855,0.6340346932411194
214,0.6968030333518982,857,
214,0.4899924695491791,859,
214,,859,0.518785834312439
215,0.5857331156730652,861,
215,0.5395504832267761,863,
215,,863,0.509945273399353
216,0.5516371130943298,865,
216,0.41545742750167847,867,
216,,867,0.5523079037666321
217,0.5720207691192627,869,
217,0.4376872181892395,871,
217,,871,0.5465124249458313
218,0.5630226135253906,873,
218,0.566723108291626,875,
218,,875,0.5300818681716919
219,0.5731384754180908,877,
219,0.48469600081443787,879,
219,,879,0.5048198103904724
220,0.5160859823226929,881,
220,0.5111294984817505,883,
220,,883,0.5093826651573181
221,0.49222901463508606,885,
221,0.53062903881073,887,
221,,887,0.5011070370674133
222,0.5068307518959045,889,
222,0.5581858158111572,891,
222,,891,0.5394359827041626
223,0.6019532084465027,893,
223,0.5080288052558899,895,
223,,895,0.49765583872795105
224,0.5042950510978699,897,
224,0.5060721635818481,899,
224,,899,0.5367454290390015
225,0.5131370425224304,901,
225,0.6441398859024048,903,
225,,903,0.5584186315536499
226,0.5141446590423584,905,
226,0.36512354016304016,907,
226,,907,0.5031469464302063
227,0.4941294491291046,909,
227,0.5400301814079285,911,
227,,911,0.5000613331794739
228,0.49694138765335083,913,
228,0.5327234268188477,915,
228,,915,0.5224722027778625
229,0.4906518757343292,917,
229,0.600929856300354,919,
229,,919,0.500913143157959
230,0.5210389494895935,921,
230,0.490749329328537,923,
230,,923,0.4974744915962219
231,0.5050610303878784,925,
231,0.5171216130256653,927,
231,,927,0.49503856897354126
232,0.48599040508270264,929,
232,0.47951963543891907,931,
232,,931,0.5030788779258728
233,0.4728188216686249,933,
233,0.6140610575675964,935,
233,,935,0.4905053675174713
234,0.5096156001091003,937,
234,0.4548875391483307,939,
234,,939,0.4880868196487427
235,0.48030146956443787,941,
235,0.5039640069007874,943,
235,,943,0.5303661823272705
236,0.5433343648910522,945,
236,0.5661923885345459,947,
236,,947,0.506916344165802
237,0.5016075372695923,949,
237,0.5682706832885742,951,
237,,951,0.49402981996536255
238,0.5404394865036011,953,
238,0.509349524974823,955,
238,,955,0.4845145046710968
239,0.48583322763442993,957,
239,0.5538753867149353,959,
239,,959,0.5189619660377502
240,0.49389541149139404,961,
240,0.5187364220619202,963,
240,,963,0.4850093722343445
241,0.4884621798992157,965,
241,0.5247746706008911,967,
241,,967,0.49341312050819397
242,0.5318116545677185,969,
242,0.5494700074195862,971,
242,,971,0.5011991858482361
243,0.4626865088939667,973,
243,0.4573521018028259,975,
243,,975,0.48996007442474365
244,0.4993576407432556,977,
244,0.5066360235214233,979,
244,,979,0.49459120631217957
245,0.5035431981086731,981,
245,0.4968143403530121,983,
245,,983,0.5005341172218323
246,0.4903247058391571,985,
246,0.46611085534095764,987,
246,,987,0.48689109086990356
247,0.48092928528785706,989,
247,0.5045309066772461,991,
247,,991,0.4952929615974426
248,0.5098851919174194,993,
248,0.45829519629478455,995,
248,,995,0.5017997622489929
249,0.4886324107646942,997,
249,0.47854843735694885,999,
249,,999,0.48189717531204224
250,0.4796193540096283,1001,
250,0.4556822180747986,1003,
250,,1003,0.4874083399772644
251,0.4796183109283447,1005,
251,0.48057204484939575,1007,
251,,1007,0.4975965619087219
252,0.5067666172981262,1009,
252,0.4714999496936798,1011,
252,,1011,0.48447149991989136
253,0.4705733358860016,1013,
253,0.4990251362323761,1015,
253,,1015,0.4894365072250366
254,0.48738715052604675,1017,
254,0.41192206740379333,1019,
254,,1019,0.4999638497829437
255,0.49441543221473694,1021,
255,0.43747982382774353,1023,
255,,1023,0.4791468381881714
256,0.4988367557525635,1025,
256,0.4464130997657776,1027,
256,,1027,0.47852271795272827
257,0.5019875764846802,1029,
257,0.4956190288066864,1031,
257,,1031,0.5141656398773193
258,0.49253642559051514,1033,
258,0.5556894540786743,1035,
258,,1035,0.47657322883605957
259,0.505511999130249,1037,
259,0.4480474591255188,1039,
259,,1039,0.4728417992591858
260,0.48995691537857056,1041,
260,0.4991309344768524,1043,
260,,1043,0.48566195368766785
261,0.5090161561965942,1045,
261,0.4900140166282654,1047,
261,,1047,0.4872313439846039
262,0.47577741742134094,1049,
262,0.5476861000061035,1051,
262,,1051,0.527815043926239
263,0.4670557975769043,1053,
263,0.5204748511314392,1055,
263,,1055,0.5604459047317505
264,0.49697500467300415,1057,
264,0.3957427442073822,1059,
264,,1059,0.4966792166233063
265,0.46972548961639404,1061,
265,0.538559079170227,1063,
265,,1063,0.5517452359199524
266,0.5033919811248779,1065,
266,0.5401390790939331,1067,
266,,1067,0.5132248401641846
267,0.4918951690196991,1069,
267,0.5525705814361572,1071,
267,,1071,0.537573516368866
268,0.47527608275413513,1073,
268,0.6197673082351685,1075,
268,,1075,0.5103466510772705
269,0.46080252528190613,1077,
269,0.4752177298069,1079,
269,,1079,0.5305253267288208
270,0.4870326817035675,1081,
270,0.5113606452941895,1083,
270,,1083,0.514427900314331
271,0.4821641445159912,1085,
271,0.6496776342391968,1087,
271,,1087,0.5207695364952087
272,0.4783632457256317,1089,
272,0.5980677008628845,1091,
272,,1091,0.5246654748916626
273,0.47519564628601074,1093,
273,0.5896602272987366,1095,
273,,1095,0.5084081888198853
274,0.46769681572914124,1097,
274,0.43703773617744446,1099,
274,,1099,0.530544102191925
275,0.46896204352378845,1101,
275,0.45251142978668213,1103,
275,,1103,0.5082274079322815
276,0.45870569348335266,1105,
276,0.5330318808555603,1107,
276,,1107,0.5267695188522339
277,0.5041059851646423,1109,
277,0.5535925030708313,1111,
277,,1111,0.49012336134910583
278,0.48789823055267334,1113,
278,0.47107332944869995,1115,
278,,1115,0.4959440529346466
279,0.5202378034591675,1117,
279,0.4704110026359558,1119,
279,,1119,0.4728880226612091
280,0.4910590648651123,1121,
280,0.47533082962036133,1123,
280,,1123,0.46369022130966187
281,0.4856414198875427,1125,
281,0.4218123257160187,1127,
281,,1127,0.49301424622535706
282,0.4945812523365021,1129,
282,0.4011019468307495,1131,
282,,1131,0.49207964539527893
283,0.4857923090457916,1133,
283,0.5109912157058716,1135,
283,,1135,0.5627545118331909
284,0.5594421029090881,1137,
284,0.5128506422042847,1139,
284,,1139,0.5129443407058716
285,0.5354886651039124,1141,
285,0.5507460236549377,1143,
285,,1143,0.5519352555274963
286,0.5380486249923706,1145,
286,0.43282338976860046,1147,
286,,1147,0.4936801791191101
287,0.49373728036880493,1149,
287,0.546442449092865,1151,
287,,1151,0.5631686449050903
288,0.5500115156173706,1153,
288,0.43198370933532715,1155,
288,,1155,0.5009991526603699
289,0.4675436019897461,1157,
289,0.48952990770339966,1159,
289,,1159,0.5476965308189392
290,0.5330775380134583,1161,
290,0.5395321846008301,1163,
290,,1163,0.5127445459365845
291,0.47436752915382385,1165,
291,0.5333268642425537,1167,
291,,1167,0.5235998034477234
292,0.5136375427246094,1169,
292,0.37705618143081665,1171,
292,,1171,0.5203083157539368
293,0.5010551810264587,1173,
293,0.4996652901172638,1175,
293,,1175,0.5191715359687805
294,0.5010650157928467,1177,
294,0.47661855816841125,1179,
294,,1179,0.5153933167457581
295,0.5063564777374268,1181,
295,0.5158658623695374,1183,
295,,1183,0.52103590965271
296,0.507350742816925,1185,
296,0.46555227041244507,1187,
296,,1187,0.512986421585083
297,0.5061178803443909,1189,
297,0.5046768188476562,1191,
297,,1191,0.5236554741859436
298,0.5347599387168884,1193,
298,0.42270606756210327,1195,
298,,1195,0.5131016373634338
299,0.47594398260116577,1197,
299,0.46106359362602234,1199,
299,,1199,0.5259997844696045
