epoch,step,valid/loss,train/loss
221,887,0.7301235198974609,
222,891,0.7284778356552124,
223,895,0.7268350720405579,
224,899,,0.7131136059761047
224,899,0.7251913547515869,
225,903,0.7235488295555115,
226,907,0.7219094634056091,
227,911,0.7202708721160889,
228,915,0.7186337113380432,
229,919,0.7169999480247498,
230,923,0.7153687477111816,
231,927,0.7137386202812195,
232,931,0.7121070623397827,
233,935,0.7104777693748474,
234,939,0.7088496685028076,
235,943,0.7072240710258484,
236,947,0.7056014537811279,
237,951,0.7039791345596313,
238,955,0.7023585438728333,
239,959,0.7007403373718262,
240,963,0.6991230249404907,
241,967,0.6975060105323792,
242,971,0.6958892345428467,
243,975,0.6942728161811829,
244,979,0.6926590800285339,
245,983,0.6910448670387268,
246,987,0.6894325017929077,
247,991,0.6878222823143005,
248,995,0.6862155199050903,
249,999,,0.641643226146698
249,999,0.6846097707748413,
250,1003,0.6830063462257385,
251,1007,0.6814019680023193,
252,1011,0.6797969341278076,
253,1015,0.6781942248344421,
254,1019,0.6765933036804199,
255,1023,0.6749973297119141,
256,1027,0.6734035611152649,
257,1031,0.6718107461929321,
258,1035,0.6702194809913635,
259,1039,0.6686281561851501,
260,1043,0.6670377850532532,
261,1047,0.665448784828186,
262,1051,0.6638610363006592,
263,1055,0.6622776985168457,
264,1059,0.6606965661048889,
265,1063,0.6591134071350098,
266,1067,0.6575326323509216,
267,1071,0.6559540629386902,
268,1075,0.6543766260147095,
269,1079,0.652799665927887,
270,1083,0.6512253284454346,
271,1087,0.6496543288230896,
272,1091,0.6480854153633118,
273,1095,0.6465171575546265,
274,1099,,0.6545047760009766
274,1099,0.6449510455131531,
275,1103,0.6433851718902588,
276,1107,0.6418184638023376,
277,1111,0.6402539610862732,
278,1115,0.6386930346488953,
279,1119,0.637130618095398,
280,1123,0.6355690956115723,
281,1127,0.6340115666389465,
282,1131,0.6324564814567566,
283,1135,0.6309038400650024,
284,1139,0.6293495893478394,
285,1143,0.6277963519096375,
286,1147,0.6262432336807251,
287,1151,0.6246886253356934,
288,1155,0.6231356263160706,
289,1159,0.6215813755989075,
290,1163,0.6200281977653503,
291,1167,0.618478536605835,
292,1171,0.6169301271438599,
293,1175,0.615384042263031,
294,1179,0.6138387322425842,
295,1183,0.6122955679893494,
296,1187,0.6107544898986816,
297,1191,0.6092156767845154,
298,1195,0.60768061876297,
299,1199,,0.6311470866203308
299,1199,0.6061471700668335,
