step,valid/loss,epoch,train/loss
875,0.005121050868183374,218,
879,0.006072874180972576,219,
883,0.004700737074017525,220,
887,0.004647941794246435,221,
891,0.007306552492082119,222,
895,0.0043836780823767185,223,
899,,224,0.004117448814213276
899,0.01887861266732216,224,
903,0.025445442646741867,225,
907,0.02605441026389599,226,
911,0.017085786908864975,227,
915,0.013312864117324352,228,
919,0.013038065284490585,229,
923,0.00917555671185255,230,
927,0.007378686685115099,231,
931,0.006419382523745298,232,
935,0.006978062447160482,233,
939,0.01597248576581478,234,
943,0.021323056891560555,235,
947,0.018322627991437912,236,
951,0.02600732259452343,237,
955,0.018568219617009163,238,
959,0.01434088870882988,239,
963,0.012057697400450706,240,
967,0.016096416860818863,241,
971,0.01031904574483633,242,
975,0.018799347802996635,243,
979,0.012707368470728397,244,
983,0.010658515617251396,245,
987,0.0075100259855389595,246,
991,0.006659588310867548,247,
995,0.0070473551750183105,248,
999,,249,0.007640572264790535
999,0.006203962489962578,249,
1003,0.004643608815968037,250,
1007,0.005768402013927698,251,
1011,0.005531424190849066,252,
1015,0.0049944124184548855,253,
1019,0.004576908890157938,254,
1023,0.00463982205837965,255,
1027,0.004641991574317217,256,
1031,0.004175865091383457,257,
1035,0.0043502189218997955,258,
1039,0.005484749563038349,259,
1043,0.004067840985953808,260,
1047,0.00444989325478673,261,
1051,0.004205597564578056,262,
1055,0.004348840564489365,263,
1059,0.00420012790709734,264,
1063,0.003740883432328701,265,
1067,0.0039303661324083805,266,
1071,0.005105479154735804,267,
1075,0.00494047999382019,268,
1079,0.007454772014170885,269,
1083,0.007495120633393526,270,
1087,0.0053718434646725655,271,
1091,0.005520882084965706,272,
1095,0.005740178283303976,273,
1099,,274,0.004231910686939955
1099,0.004556668922305107,274,
1103,0.003823947859928012,275,
1107,0.0042144120670855045,276,
1111,0.004194373264908791,277,
1115,0.0036094083916395903,278,
1119,0.0036145662888884544,279,
1123,0.0035513639450073242,280,
1127,0.004990469664335251,281,
1131,0.004146058112382889,282,
1135,0.004219330847263336,283,
1139,0.003682362847030163,284,
1143,0.0037212027236819267,285,
1147,0.0031452206894755363,286,
1151,0.0038748038932681084,287,
1155,0.005303149111568928,288,
1159,0.005096695385873318,289,
1163,0.004339402541518211,290,
1167,0.004154537804424763,291,
1171,0.0037708317395299673,292,
1175,0.003996315412223339,293,
1179,0.0038898938801139593,294,
1183,0.0038636859972029924,295,
1187,0.003795559983700514,296,
1191,0.0037984861992299557,297,
1195,0.003355086548253894,298,
1199,,299,0.0033646144438534975
1199,0.003309028223156929,299,
