epoch,step,valid/loss,train/loss
220,883,0.220921128988266,
221,887,0.22195929288864136,
222,891,0.22094033658504486,
223,895,0.221623495221138,
224,899,,0.22145459055900574
224,899,0.2210506796836853,
225,903,0.22188624739646912,
226,907,0.22118069231510162,
227,911,0.22076958417892456,
228,915,0.22097247838974,
229,919,0.22064059972763062,
230,923,0.22130948305130005,
231,927,0.2212911993265152,
232,931,0.22161169350147247,
233,935,0.22086915373802185,
234,939,0.22045235335826874,
235,943,0.22109751403331757,
236,947,0.22050315141677856,
237,951,0.22000741958618164,
238,955,0.2212899923324585,
239,959,0.22042715549468994,
240,963,0.2202843725681305,
241,967,0.22060692310333252,
242,971,0.22045621275901794,
243,975,0.22033634781837463,
244,979,0.22124603390693665,
245,983,0.2226322889328003,
246,987,0.22287510335445404,
247,991,0.22108052670955658,
248,995,0.220432847738266,
249,999,,0.22149966657161713
249,999,0.22159357368946075,
250,1003,0.2219347506761551,
251,1007,0.22061416506767273,
252,1011,0.2205488234758377,
253,1015,0.2198903113603592,
254,1019,0.2200847566127777,
255,1023,0.22013233602046967,
256,1027,0.22002968192100525,
257,1031,0.2196103036403656,
258,1035,0.21998652815818787,
259,1039,0.21950513124465942,
260,1043,0.2198324203491211,
261,1047,0.21985021233558655,
262,1051,0.2198163866996765,
263,1055,0.21990075707435608,
264,1059,0.22099347412586212,
265,1063,0.2206650674343109,
266,1067,0.22176307439804077,
267,1071,0.22100572288036346,
268,1075,0.22093082964420319,
269,1079,0.21910104155540466,
270,1083,0.21993719041347504,
271,1087,0.2196594774723053,
272,1091,0.21988479793071747,
273,1095,0.2191890925168991,
274,1099,,0.21612703800201416
274,1099,0.21949531137943268,
275,1103,0.21970851719379425,
276,1107,0.21970826387405396,
277,1111,0.21967406570911407,
278,1115,0.2200208306312561,
279,1119,0.21955281496047974,
280,1123,0.21889014542102814,
281,1127,0.22010985016822815,
282,1131,0.2194678634405136,
283,1135,0.2190397083759308,
284,1139,0.21997255086898804,
285,1143,0.21869099140167236,
286,1147,0.21886210143566132,
287,1151,0.2196231335401535,
288,1155,0.2190948724746704,
289,1159,0.21974295377731323,
290,1163,0.2184387743473053,
291,1167,0.2182324230670929,
292,1171,0.21813148260116577,
293,1175,0.21869733929634094,
294,1179,0.21856828033924103,
295,1183,0.2182803601026535,
296,1187,0.21842652559280396,
297,1191,0.22143879532814026,
298,1195,0.2187609225511551,
299,1199,,0.21433883905410767
299,1199,0.21903318166732788,
