step,valid/loss,epoch,train/loss
875,0.005414480343461037,218,
879,0.013793285936117172,219,
883,0.011592241935431957,220,
887,0.01034857053309679,221,
891,0.011407364159822464,222,
895,0.007268661633133888,223,
899,,224,0.00847263541072607
899,0.020908638834953308,224,
903,0.016496745869517326,225,
907,0.012715493328869343,226,
911,0.007465040776878595,227,
915,0.0061289300210773945,228,
919,0.00686215003952384,229,
923,0.005784727167338133,230,
927,0.006090634968131781,231,
931,0.005683552473783493,232,
935,0.008962501771748066,233,
939,0.008644100278615952,234,
943,0.007524751592427492,235,
947,0.005942811258137226,236,
951,0.005421197973191738,237,
955,0.005912778899073601,238,
959,0.005845494102686644,239,
963,0.005878445692360401,240,
967,0.007134531158953905,241,
971,0.005758397746831179,242,
975,0.005234294105321169,243,
979,0.005063274875283241,244,
983,0.005237020086497068,245,
987,0.0045043001882731915,246,
991,0.004743711557239294,247,
995,0.005664447322487831,248,
999,,249,0.005295764654874802
999,0.005550376605242491,249,
1003,0.007116877008229494,250,
1007,0.006834195926785469,251,
1011,0.00649383245036006,252,
1015,0.005364707205444574,253,
1019,0.005005788989365101,254,
1023,0.004439056850969791,255,
1027,0.005168574396520853,256,
1031,0.00636333366855979,257,
1035,0.005503948777914047,258,
1039,0.005007618572562933,259,
1043,0.004553965758532286,260,
1047,0.004462243057787418,261,
1051,0.0037248143926262856,262,
1055,0.004296879284083843,263,
1059,0.004354002419859171,264,
1063,0.004218049347400665,265,
1067,0.00432263920083642,266,
1071,0.00466371001675725,267,
1075,0.004822975490242243,268,
1079,0.004855882842093706,269,
1083,0.0047909775748848915,270,
1087,0.004420184530317783,271,
1091,0.005591819994151592,272,
1095,0.006231092382222414,273,
1099,,274,0.0028772344812750816
1099,0.005474926438182592,274,
1103,0.006085943430662155,275,
1107,0.005336039233952761,276,
1111,0.005346951074898243,277,
1115,0.004852769430726767,278,
1119,0.004999519791454077,279,
1123,0.005316642113029957,280,
1127,0.00422002375125885,281,
1131,0.004857826046645641,282,
1135,0.00555006368085742,283,
1139,0.005649627652019262,284,
1143,0.005361497402191162,285,
1147,0.005459600128233433,286,
1151,0.006302721332758665,287,
1155,0.006084267515689135,288,
1159,0.005484292283654213,289,
1163,0.005358813796192408,290,
1167,0.005386087112128735,291,
1171,0.004669839050620794,292,
1175,0.004408012609928846,293,
1179,0.003426671028137207,294,
1183,0.005865318700671196,295,
1187,0.004319456405937672,296,
1191,0.004911172203719616,297,
1195,0.023717166855931282,298,
1199,,299,0.01635211706161499
1199,0.011393561027944088,299,
