epoch,step,valid/loss,train/loss
99,399,,0.010044299066066742
99,399,0.006898282095789909,
100,403,0.007103017531335354,
101,407,0.007401051465421915,
102,411,0.006846399512141943,
103,415,0.00658537819981575,
104,419,0.007757323328405619,
105,423,0.007808022666722536,
106,427,0.007133264094591141,
107,431,0.006472887936979532,
108,435,0.006312028970569372,
109,439,0.006650099530816078,
110,443,0.006625187583267689,
111,447,0.005869646091014147,
112,451,0.0060213059186935425,
113,455,0.005706606432795525,
114,459,0.005340478383004665,
115,463,0.006611990742385387,
116,467,0.006159049458801746,
117,471,0.00572962174192071,
118,475,0.0075326100923120975,
119,479,0.009042203426361084,
120,483,0.007017928175628185,
121,487,0.00565806869417429,
122,491,0.005533603020012379,
123,495,0.004861911758780479,
124,499,,0.005245052743703127
124,499,0.004598227329552174,
125,503,0.005016608629375696,
126,507,0.005086697172373533,
127,511,0.00565195269882679,
128,515,0.005885999649763107,
129,519,0.005737958941608667,
130,523,0.008665639907121658,
131,527,0.006981226149946451,
132,531,0.007079750299453735,
133,535,0.006092524155974388,
134,539,0.005526362452656031,
135,543,0.005205513443797827,
136,547,0.006244214251637459,
137,551,0.006208762992173433,
138,555,0.005689847283065319,
139,559,0.005513670854270458,
140,563,0.0049909609369933605,
141,567,0.00536393653601408,
142,571,0.004919238854199648,
143,575,0.005383145995438099,
144,579,0.005399300251156092,
145,583,0.004584652371704578,
146,587,0.007945604622364044,
147,591,0.005861420184373856,
148,595,0.006840550806373358,
149,599,,0.005311308894306421
149,599,0.005235475953668356,
150,603,0.006364026572555304,
151,607,0.006902138702571392,
152,611,0.006905555725097656,
153,615,0.005845364183187485,
154,619,0.005050210282206535,
155,623,0.004981948062777519,
156,627,0.005145152099430561,
157,631,0.005303497891873121,
158,635,0.008896715007722378,
159,639,0.008439893834292889,
160,643,0.006266377400606871,
161,647,0.004855218343436718,
162,651,0.005015144124627113,
163,655,0.005221464671194553,
164,659,0.004903677850961685,
165,663,0.0047136773355305195,
166,667,0.005385522730648518,
167,671,0.005171582102775574,
168,675,0.006155652459710836,
169,679,0.00633222796022892,
170,683,0.005717245861887932,
171,687,0.011948073282837868,
172,691,0.008265946060419083,
173,695,0.006971269380301237,
174,699,,0.019630765542387962
174,699,0.03921528160572052,
175,703,0.015595205128192902,
176,707,0.012391149997711182,
177,711,0.009188052266836166,
178,715,0.007998740300536156,
179,719,0.00887465663254261,
180,723,0.006810149177908897,
181,727,0.008453062735497952,
182,731,0.007141949143260717,
183,735,0.005865816958248615,
184,739,0.009320367127656937,
185,743,0.015404684469103813,
186,747,0.008745926432311535,
187,751,0.006435047835111618,
188,755,0.00651661166921258,
189,759,0.007951679639518261,
190,763,0.013270696625113487,
191,767,0.01065590139478445,
192,771,0.007398552726954222,
193,775,0.0067334542982280254,
194,779,0.0065848915837705135,
195,783,0.006298106163740158,
196,787,0.007338863797485828,
197,791,0.007515802513808012,
198,795,0.008652428165078163,
199,799,,0.005223147105425596
199,799,0.008358744904398918,
200,803,0.006135409697890282,
201,807,0.007073353044688702,
202,811,0.028288520872592926,
203,815,0.012373853474855423,
204,819,0.0120598329231143,
205,823,0.01466379128396511,
206,827,0.017831692472100258,
207,831,0.00917025189846754,
208,835,0.007944181561470032,
209,839,0.009935125708580017,
210,843,0.008184021338820457,
211,847,0.012088780291378498,
212,851,0.017433831468224525,
213,855,0.012993890792131424,
214,859,0.006167696323245764,
215,863,0.006792901083827019,
216,867,0.008594983257353306,
217,871,0.006802511867135763,
218,875,0.005628189537674189,
219,879,0.005960605572909117,
220,883,0.005994314327836037,
221,887,0.005929864011704922,
222,891,0.00515062315389514,
223,895,0.004743287805467844,
224,899,,0.0026158401742577553
224,899,0.005150011274963617,
225,903,0.0066848574206233025,
226,907,0.015159964561462402,
227,911,0.015079247765243053,
228,915,0.05689204856753349,
229,919,0.057806726545095444,
230,923,0.03100421465933323,
231,927,0.04510997235774994,
232,931,0.032103393226861954,
233,935,0.025676537305116653,
234,939,0.013135732151567936,
235,943,0.017323216423392296,
236,947,0.017034541815519333,
237,951,0.0151350824162364,
238,955,0.012947188690304756,
239,959,0.015700802206993103,
240,963,0.010473915375769138,
241,967,0.010666233487427235,
242,971,0.0075591327622532845,
243,975,0.007966269738972187,
244,979,0.007306121755391359,
245,983,0.006932110991328955,
246,987,0.006430428475141525,
247,991,0.006390036549419165,
248,995,0.006597605533897877,
249,999,,0.006852217484265566
249,999,0.006306346505880356,
250,1003,0.005904459860175848,
251,1007,0.006134022492915392,
252,1011,0.005811705719679594,
253,1015,0.005926690064370632,
254,1019,0.00564985116943717,
255,1023,0.005825716070830822,
256,1027,0.0055525763891637325,
257,1031,0.0046299658715724945,
258,1035,0.005125942174345255,
259,1039,0.005325925536453724,
260,1043,0.005156177096068859,
261,1047,0.005052609834820032,
262,1051,0.005315878428518772,
263,1055,0.00481818662956357,
264,1059,0.023871975019574165,
265,1063,0.02009669318795204,
266,1067,0.020741380751132965,
267,1071,0.0212712362408638,
268,1075,0.01478353701531887,
269,1079,0.01721387356519699,
270,1083,0.008770388551056385,
271,1087,0.00842270813882351,
272,1091,0.00824111606925726,
273,1095,0.007851806469261646,
274,1099,,0.00699329748749733
274,1099,0.007258235011249781,
275,1103,0.006606182549148798,
276,1107,0.006905288901180029,
277,1111,0.022786976769566536,
278,1115,0.012232759036123753,
279,1119,0.009691068902611732,
280,1123,0.008288530632853508,
281,1127,0.009269984439015388,
282,1131,0.009956108406186104,
283,1135,0.013795051723718643,
284,1139,0.011637900024652481,
285,1143,0.02135814167559147,
286,1147,0.016648603603243828,
287,1151,0.012830198742449284,
288,1155,0.010995953343808651,
289,1159,0.009154997766017914,
290,1163,0.007998046465218067,
291,1167,0.007277662865817547,
292,1171,0.006285754963755608,
293,1175,0.0468229278922081,
294,1179,0.0288867000490427,
295,1183,0.012546542100608349,
296,1187,0.009582843631505966,
297,1191,0.00881693884730339,
298,1195,0.018501341342926025,
299,1199,,0.022782836109399796
299,1199,0.014848029240965843,
