epoch,train/loss,step,valid/loss
232,0.8505944609642029,931,
232,,931,0.8803417682647705
233,0.8719112873077393,933,
233,0.8468781113624573,935,
233,,935,0.8803414702415466
234,0.8593446016311646,937,
234,0.8935080766677856,939,
234,,939,0.8803412914276123
235,0.8758954405784607,941,
235,0.8514502644538879,943,
235,,943,0.8803409337997437
236,0.8624803423881531,945,
236,0.8358897566795349,947,
236,,947,0.8803407549858093
237,0.8626976609230042,949,
237,0.8745603561401367,951,
237,,951,0.8803405165672302
238,0.849211573600769,953,
238,0.8693761229515076,955,
238,,955,0.8803402781486511
239,0.8729948401451111,957,
239,0.8769856095314026,959,
239,,959,0.880340039730072
240,0.8688248991966248,961,
240,0.8461149334907532,963,
240,,963,0.8803398013114929
241,0.8685067892074585,965,
241,0.8316525220870972,967,
241,,967,0.8803396821022034
242,0.8662595748901367,969,
242,0.8412041664123535,971,
242,,971,0.8803394436836243
243,0.8687487244606018,973,
243,0.8548210859298706,975,
243,,975,0.8803392052650452
244,0.8585965037345886,977,
244,0.8584388494491577,979,
244,,979,0.8803389668464661
245,0.8711847066879272,981,
245,0.8731232285499573,983,
245,,983,0.8803388476371765
246,0.8618706464767456,985,
246,0.8929226398468018,987,
246,,987,0.8803384900093079
247,0.8678398728370667,989,
247,0.8732787370681763,991,
247,,991,0.8803383111953735
248,0.8606590628623962,993,
248,0.869681179523468,995,
248,,995,0.8803381323814392
249,0.8658308386802673,997,
249,0.8705936074256897,999,
249,,999,0.880337655544281
250,0.8660641312599182,1001,
250,0.8642967939376831,1003,
250,,1003,0.8803374767303467
251,0.8740258812904358,1005,
251,0.8705301284790039,1007,
251,,1007,0.8803372979164124
252,0.8629441857337952,1009,
252,0.8469604849815369,1011,
252,,1011,0.8803370594978333
253,0.8747256994247437,1013,
253,0.8589692115783691,1015,
253,,1015,0.8803369402885437
254,0.859699547290802,1017,
254,0.8952659368515015,1019,
254,,1019,0.8803367018699646
255,0.8678804039955139,1021,
255,0.8741148114204407,1023,
255,,1023,0.8803364038467407
256,0.8709575533866882,1025,
256,0.887955367565155,1027,
256,,1027,0.8803360462188721
257,0.8682992458343506,1029,
257,0.8515186905860901,1031,
257,,1031,0.8803357481956482
258,0.8696836233139038,1033,
258,0.8485506772994995,1035,
258,,1035,0.8803355693817139
259,0.8581348061561584,1037,
259,0.8892334699630737,1039,
259,,1039,0.8803352117538452
260,0.856090784072876,1041,
260,0.8663142323493958,1043,
260,,1043,0.8803350329399109
261,0.870127260684967,1045,
261,0.8485016226768494,1047,
261,,1047,0.8803346753120422
262,0.8688693642616272,1049,
262,0.8790662884712219,1051,
262,,1051,0.8803344964981079
263,0.8595719337463379,1053,
263,0.8549641370773315,1055,
263,,1055,0.8803341388702393
264,0.8621025085449219,1057,
264,0.8485544919967651,1059,
264,,1059,0.8803340196609497
265,0.86481773853302,1061,
265,0.8676542639732361,1063,
265,,1063,0.8803337216377258
266,0.866003692150116,1065,
266,0.8645182251930237,1067,
266,,1067,0.8803335428237915
267,0.8685868978500366,1069,
267,0.8508078455924988,1071,
267,,1071,0.8803333044052124
268,0.8716598153114319,1073,
268,0.8611934185028076,1075,
268,,1075,0.8803331255912781
269,0.8589535355567932,1077,
269,0.8700860738754272,1079,
269,,1079,0.880332887172699
270,0.8717261552810669,1081,
270,0.854461669921875,1083,
270,,1083,0.8803326487541199
271,0.8653060793876648,1085,
271,0.8690086603164673,1087,
271,,1087,0.8803324103355408
272,0.8712107539176941,1089,
272,0.8978280425071716,1091,
272,,1091,0.8803321719169617
273,0.8701692819595337,1093,
273,0.8700876832008362,1095,
273,,1095,0.8803320527076721
274,0.8655207753181458,1097,
274,0.8625804781913757,1099,
274,,1099,0.8803317546844482
275,0.8617051243782043,1101,
275,0.8540737628936768,1103,
275,,1103,0.8803313970565796
276,0.8611052632331848,1105,
276,0.8570457100868225,1107,
276,,1107,0.8803312182426453
277,0.8619477152824402,1109,
277,0.8552738428115845,1111,
277,,1111,0.8803308606147766
278,0.8703186511993408,1113,
278,0.8612608313560486,1115,
278,,1115,0.8803306818008423
279,0.8672077059745789,1117,
279,0.8827666640281677,1119,
279,,1119,0.8803304433822632
280,0.8680899739265442,1121,
280,0.8489689826965332,1123,
280,,1123,0.8803302049636841
281,0.8761533498764038,1125,
281,0.8496870994567871,1127,
281,,1127,0.880329966545105
282,0.854919970035553,1129,
282,0.8739935755729675,1131,
282,,1131,0.8803298473358154
283,0.8685750365257263,1133,
283,0.8696368932723999,1135,
283,,1135,0.8803294897079468
284,0.8702164888381958,1137,
284,0.8486209511756897,1139,
284,,1139,0.8803293108940125
285,0.8579146862030029,1141,
285,0.8393129110336304,1143,
285,,1143,0.8803289532661438
286,0.8537268042564392,1145,
286,0.8964752554893494,1147,
286,,1147,0.880328893661499
287,0.8606358766555786,1149,
287,0.8414171934127808,1151,
287,,1151,0.8803285956382751
288,0.8668248653411865,1153,
288,0.8602124452590942,1155,
288,,1155,0.880328357219696
289,0.8741347789764404,1157,
289,0.8845892548561096,1159,
289,,1159,0.8803281188011169
290,0.8590970635414124,1161,
290,0.8345350027084351,1163,
290,,1163,0.8803279399871826
291,0.8688303232192993,1165,
291,0.8196811676025391,1167,
291,,1167,0.880327582359314
292,0.862474262714386,1169,
292,0.8781229853630066,1171,
292,,1171,0.8803274035453796
293,0.8658098578453064,1173,
293,0.8330325484275818,1175,
