step,valid/loss,epoch,train/loss
1423,0.018098149448633194,355,
1424,,356,0.01669728383421898
1427,0.017803777009248734,356,
1429,,357,0.015858899801969528
1431,0.01788441836833954,357,
1434,,358,0.016778424382209778
1435,0.01740490272641182,358,
1439,,359,0.01737348921597004
1439,0.016639741137623787,359,
1443,0.015968574211001396,360,
1444,,361,0.014399818144738674
1447,0.01587473601102829,361,
1449,,362,0.0157841295003891
1451,0.015736788511276245,362,
1454,,363,0.016806164756417274
1455,0.015551542863249779,363,
1459,,364,0.016824908554553986
1459,0.019892841577529907,364,
1463,0.022153954952955246,365,
1464,,366,0.017844129353761673
1467,0.016375118866562843,366,
1469,,367,0.016824671998620033
1471,0.015898102894425392,367,
1474,,368,0.015799131244421005
1475,0.015551496297121048,368,
1479,,369,0.008680137805640697
1479,0.016025790944695473,369,
1483,0.01627231203019619,370,
1484,,371,0.013571047224104404
1487,0.01659112051129341,371,
1489,,372,0.015637950971722603
1491,0.015874797478318214,372,
1494,,373,0.016755947843194008
1495,0.016509387642145157,373,
1499,,374,0.01118361484259367
1499,0.0161760114133358,374,
1503,0.016335366293787956,375,
1504,,376,0.014016380533576012
1507,0.016733437776565552,376,
1509,,377,0.013034914620220661
1511,0.017392639070749283,377,
1514,,378,0.015001656487584114
1515,0.018843088299036026,378,
1519,,379,0.014765731059014797
1519,0.019683072343468666,379,
1523,0.018707958981394768,380,
1524,,381,0.017750496044754982
1527,0.017197908833622932,381,
1529,,382,0.014395157806575298
1531,0.016240328550338745,382,
1534,,383,0.015331440605223179
1535,0.015543593093752861,383,
1539,,384,0.01230500265955925
1539,0.015398814342916012,384,
1543,0.01565232314169407,385,
1544,,386,0.013229486532509327
1547,0.0152022335678339,386,
1549,,387,0.013780394569039345
1551,0.01580098643898964,387,
1554,,388,0.014550797641277313
1555,0.015828780829906464,388,
1559,,389,0.010999665595591068
1559,0.015219940803945065,389,
1563,0.014842319302260876,390,
1564,,391,0.012169323861598969
1567,0.014350628480315208,391,
1569,,392,0.013388502411544323
1571,0.014115368016064167,392,
1574,,393,0.01518421433866024
1575,0.015051625669002533,393,
1579,,394,0.014767509885132313
1579,0.014018935151398182,394,
1583,0.013817890547215939,395,
1584,,396,0.013790681958198547
1587,0.013618860393762589,396,
1589,,397,0.012297487817704678
1591,0.013232681900262833,397,
1594,,398,0.012256206944584846
1595,0.013198595494031906,398,
1599,,399,0.009710626676678658
1599,0.013173159211874008,399,
1603,0.013571280054748058,400,
1604,,401,0.012463346123695374
1607,0.014038200490176678,401,
1609,,402,0.013225384056568146
1611,0.014974023215472698,402,
1614,,403,0.013185088522732258
1615,0.01531599834561348,403,
1619,,404,0.015828799456357956
1619,0.014378738589584827,404,
1623,0.014054403640329838,405,
1624,,406,0.013434515334665775
1627,0.01375504583120346,406,
1629,,407,0.015440632589161396
1631,0.014332789927721024,407,
1634,,408,0.012037979438900948
1635,0.013682479038834572,408,
1639,,409,0.007786337286233902
1639,0.01361908670514822,409,
1643,0.013171701692044735,410,
1644,,411,0.014159969985485077
1647,0.013500580564141273,411,
1649,,412,0.0123967994004488
1651,0.013102534227073193,412,
1654,,413,0.013639582321047783
1655,0.013436473906040192,413,
1659,,414,0.010383367538452148
1659,0.013429789803922176,414,
1663,0.0134578300639987,415,
1664,,416,0.012599573470652103
1667,0.014167897403240204,416,
1669,,417,0.01296214573085308
1671,0.014136020094156265,417,
1674,,418,0.014348344877362251
1675,0.01412059273570776,418,
1679,,419,0.016195030882954597
1679,0.01470098178833723,419,
1683,0.015530219301581383,420,
1684,,421,0.015043733641505241
1687,0.015814047306776047,421,
1689,,422,0.01500347163528204
1691,0.015045905485749245,422,
1694,,423,0.012399687431752682
1695,0.014773978851735592,423,
1699,,424,0.012686219066381454
1699,0.014478450641036034,424,
1703,0.013895704410970211,425,
1704,,426,0.011486997827887535
1707,0.013964872807264328,426,
1709,,427,0.011380617506802082
1711,0.013978111557662487,427,
1714,,428,0.013021532446146011
1715,0.01401586178690195,428,
1719,,429,0.009660456329584122
1719,0.013967800885438919,429,
1723,0.013908321969211102,430,
1724,,431,0.010994914919137955
1727,0.013829316943883896,431,
1729,,432,0.011356404051184654
1731,0.013787675648927689,432,
1734,,433,0.011722252704203129
1735,0.01384036336094141,433,
1739,,434,0.010844377800822258
1739,0.013607243075966835,434,
1743,0.01351946871727705,435,
1744,,436,0.013547503389418125
1747,0.013651067391037941,436,
1749,,437,0.012089123018085957
1751,0.014564665965735912,437,
1754,,438,0.011241472326219082
1755,0.01442288514226675,438,
1759,,439,0.011368037201464176
1759,0.014344196766614914,439,
1763,0.013887559995055199,440,
1764,,441,0.011127354577183723
1767,0.01350640319287777,441,
1769,,442,0.011879533529281616
1771,0.014857159927487373,442,
1774,,443,0.011812633834779263
1775,0.015097334049642086,443,
1779,,444,0.008145855739712715
1779,0.014930042438209057,444,
1783,0.014775004237890244,445,
1784,,446,0.014171105809509754
1787,0.014558576047420502,446,
1789,,447,0.01165887899696827
1791,0.01455260906368494,447,
1794,,448,0.01215353887528181
1795,0.01431736908853054,448,
1799,,449,0.007878913544118404
1799,0.01427929662168026,449,
1803,0.01426016353070736,450,
1804,,451,0.011995699256658554
1807,0.014204012230038643,451,
1809,,452,0.012285202741622925
1811,0.013970036059617996,452,
1814,,453,0.01289994828402996
1815,0.020263541489839554,453,
1819,,454,0.019210761412978172
1819,0.024176446720957756,454,
1823,0.022313661873340607,455,
1824,,456,0.019077230244874954
1827,0.021460603922605515,456,
1829,,457,0.014063062146306038
1831,0.020805619657039642,457,
1834,,458,0.014342387206852436
1835,0.016612879931926727,458,
1839,,459,0.01532401330769062
1839,0.014913087710738182,459,
1843,0.014465395361185074,460,
1844,,461,0.01265034731477499
1847,0.014252686873078346,461,
1849,,462,0.012814677320420742
1851,0.013328042812645435,462,
1854,,463,0.012732396833598614
1855,0.013062448240816593,463,
1859,,464,0.008459468372166157
1859,0.013066399842500687,464,
1863,0.013237225823104382,465,
1864,,466,0.010944933630526066
1867,0.013352056965231895,466,
1869,,467,0.011689667589962482
